Store_ID,Product_ID,Product_Name,Category,recommended_order_qty,Best_Supplier_ID,Best_Supplier_Name,Best_Supplier_Price,Selling_Price,procurement_cost,expected_revenue,holding_cost_est,expected_profit
BST-022,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,46,SUP-029-A,MTR Food Packers,78.0,102.0,3588.0,4692.0,71.76,1032.24
BST-061,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,57,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2850.0,3933.0,57.0,1026.0
BST-023,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,110,SUP-024-A,Parle Confectioners,35.0,45.0,3850.0,4950.0,77.0,1023.0
BST-037,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,83,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2905.0,3984.0,58.1,1020.9
BST-057,PROD-025,Kellogg's Original Corn Flakes,Dry Fruits & Cereals,44,SUP-025-A,Kellogg Cereal Packers,90.0,115.0,3960.0,5060.0,79.2,1020.8
BST-026,PROD-011,Chaayos Masala Instant Tea Premix Regular Sugar,"Tea, Coffee & Milk Drinks",32,SUP-011-A,Chaayos Tea Premixers,115.0,149.0,3680.0,4768.0,73.60000000000001,1014.4
BST-062,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,109,SUP-023-A,Parle Confectioners,35.0,45.0,3815.0,4905.0,76.3,1013.7
BST-076,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,109,SUP-023-A,Parle Confectioners,35.0,45.0,3815.0,4905.0,76.3,1013.7
BST-015,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,47,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3384.0,4465.0,67.68,1013.3199999999999
BST-059,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,47,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3384.0,4465.0,67.68,1013.3199999999999
BST-005,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,90,SUP-022-A,Parle Confectioners,38.0,50.0,3420.0,4500.0,68.4,1011.6
BST-078,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,45,SUP-029-A,MTR Food Packers,78.0,102.0,3510.0,4590.0,70.2,1009.8
BST-045,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,56,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2800.0,3864.0,56.0,1008.0
BST-030,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,106,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2650.0,3710.0,53.0,1007.0
BST-062,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,136,SUP-006-A,Haldiram Packers Limited,32.0,40.0,4352.0,5440.0,87.04,1000.96
BST-029,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,136,SUP-006-A,Haldiram Packers Limited,32.0,40.0,4352.0,5440.0,87.04,1000.96
BST-085,PROD-020,Potato (Aloo),Vegetables & Fruits,215,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,3870.0,4945.0,77.4,997.6
BST-037,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,105,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2625.0,3675.0,52.5,997.5
BST-038,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,107,SUP-023-A,Parle Confectioners,35.0,45.0,3745.0,4815.0,74.9,995.1
BST-084,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,107,SUP-023-A,Parle Confectioners,35.0,45.0,3745.0,4815.0,74.9,995.1
BST-095,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,44,SUP-029-A,MTR Food Packers,78.0,102.0,3432.0,4488.0,68.64,987.36
BST-040,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,80,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2800.0,3840.0,56.0,984.0
BST-001,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,80,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2800.0,3840.0,56.0,984.0
BST-038,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,133,SUP-006-A,Haldiram Packers Limited,32.0,40.0,4256.0,5320.0,85.12,978.88
BST-072,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,133,SUP-006-A,Haldiram Packers Limited,32.0,40.0,4256.0,5320.0,85.12,978.88
BST-084,PROD-020,Potato (Aloo),Vegetables & Fruits,210,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,3780.0,4830.0,75.60000000000001,974.4
BST-063,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,79,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2765.0,3792.0,55.300000000000004,971.7
BST-063,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,45,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3240.0,4275.0,64.8,970.2
BST-083,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,45,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3240.0,4275.0,64.8,970.2
BST-050,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,102,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2550.0,3570.0,51.0,969.0
BST-088,PROD-026,Kellogg's Multigrain Chocos Crunchy Bites Kids Cereal,Dry Fruits & Cereals,28,SUP-026-A,Kellogg Cereal Packers,120.0,157.0,3360.0,4396.0,67.2,968.8
BST-051,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,104,SUP-024-A,Parle Confectioners,35.0,45.0,3640.0,4680.0,72.8,967.2
BST-084,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,86,SUP-009-A,Real Beverages India,38.0,50.0,3268.0,4300.0,65.36,966.64
BST-012,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,43,SUP-029-A,MTR Food Packers,78.0,102.0,3354.0,4386.0,67.08,964.92
BST-004,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,43,SUP-029-A,MTR Food Packers,78.0,102.0,3354.0,4386.0,67.08,964.92
BST-091,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,101,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2525.0,3535.0,50.5,959.5
BST-085,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,103,SUP-023-A,Parle Confectioners,35.0,45.0,3605.0,4635.0,72.10000000000001,957.9
BST-076,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,130,SUP-006-A,Haldiram Packers Limited,32.0,40.0,4160.0,5200.0,83.2,956.8
BST-016,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,85,SUP-009-A,Real Beverages India,38.0,50.0,3230.0,4250.0,64.6,955.4
BST-006,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,94,SUP-005-A,Haldiram Packers Limited,44.0,55.0,4136.0,5170.0,82.72,951.28
BST-088,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,94,SUP-005-A,Haldiram Packers Limited,44.0,55.0,4136.0,5170.0,82.72,951.28
BST-063,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,100,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2500.0,3500.0,50.0,950.0
BST-072,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,44,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3168.0,4180.0,63.36,948.64
BST-046,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,44,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3168.0,4180.0,63.36,948.64
BST-090,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,84,SUP-009-A,Real Beverages India,38.0,50.0,3192.0,4200.0,63.84,944.16
BST-080,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,42,SUP-029-A,MTR Food Packers,78.0,102.0,3276.0,4284.0,65.52,942.48
BST-025,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,42,SUP-029-A,MTR Food Packers,78.0,102.0,3276.0,4284.0,65.52,942.48
BST-098,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,128,SUP-006-A,Haldiram Packers Limited,32.0,40.0,4096.0,5120.0,81.92,942.08
BST-012,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,99,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2475.0,3465.0,49.5,940.5
BST-055,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,52,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2600.0,3588.0,52.0,936.0
BST-065,PROD-015,Creative Space 2mm Graph A4 Sheets (Green),Stationery & Games,76,SUP-015-A,DOMS Industries Delhi,36.0,49.0,2736.0,3724.0,54.72,933.28
BST-032,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,83,SUP-009-A,Real Beverages India,38.0,50.0,3154.0,4150.0,63.08,932.92
BST-069,PROD-020,Potato (Aloo),Vegetables & Fruits,201,SUP-020-A,Safal Fresh Greens Delhi,18.0,23.0,3618.0,4623.0,72.36,932.64
BST-035,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",124,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,3100.0,4092.0,62.0,930.0
BST-090,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,126,SUP-006-A,Haldiram Packers Limited,32.0,40.0,4032.0,5040.0,80.64,927.36
BST-081,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,43,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3096.0,4085.0,61.92,927.08
BST-094,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,43,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3096.0,4085.0,61.92,927.08
BST-043,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,43,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3096.0,4085.0,61.92,927.08
BST-047,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,75,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2625.0,3600.0,52.5,922.5
BST-038,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,99,SUP-024-A,Parle Confectioners,35.0,45.0,3465.0,4455.0,69.3,920.7
BST-015,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,41,SUP-029-A,MTR Food Packers,78.0,102.0,3198.0,4182.0,63.96,920.04
BST-037,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,41,SUP-029-A,MTR Food Packers,78.0,102.0,3198.0,4182.0,63.96,920.04
BST-063,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,41,SUP-029-A,MTR Food Packers,78.0,102.0,3198.0,4182.0,63.96,920.04
BST-006,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,81,SUP-022-A,Parle Confectioners,38.0,50.0,3078.0,4050.0,61.56,910.44
BST-057,PROD-018,Homestrap Plastic Cloth Hanger Set (Black),Home & Lifestyle,14,SUP-018-A,Nayasa Household Plastics,200.0,269.0,2800.0,3766.0,56.0,910.0
BST-057,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,88,SUP-007-A,Real Beverages India,35.0,46.0,3080.0,4048.0,61.6,906.4
BST-009,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,42,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3024.0,3990.0,60.480000000000004,905.52
BST-071,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,42,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3024.0,3990.0,60.480000000000004,905.52
BST-098,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,42,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,3024.0,3990.0,60.480000000000004,905.52
BST-058,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,95,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2375.0,3325.0,47.5,902.5
BST-071,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,95,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2375.0,3325.0,47.5,902.5
BST-077,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,95,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2375.0,3325.0,47.5,902.5
BST-098,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,97,SUP-024-A,Parle Confectioners,35.0,45.0,3395.0,4365.0,67.9,902.1
BST-016,PROD-023,Wrigley's Doublemint Peppermint Chewy Mint Candies,Sweets & Chocolates,97,SUP-023-A,Parle Confectioners,35.0,45.0,3395.0,4365.0,67.9,902.1
BST-085,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,122,SUP-006-A,Haldiram Packers Limited,32.0,40.0,3904.0,4880.0,78.08,897.92
BST-084,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,122,SUP-006-A,Haldiram Packers Limited,32.0,40.0,3904.0,4880.0,78.08,897.92
BST-028,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,40,SUP-029-A,MTR Food Packers,78.0,102.0,3120.0,4080.0,62.4,897.6
BST-056,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,40,SUP-029-A,MTR Food Packers,78.0,102.0,3120.0,4080.0,62.4,897.6
BST-032,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,87,SUP-007-A,Real Beverages India,35.0,46.0,3045.0,4002.0,60.9,896.1
BST-075,PROD-005,Haldiram's Punjabi Tadka Namkeen Snacks,Chips & Namkeen,88,SUP-005-A,Haldiram Packers Limited,44.0,55.0,3872.0,4840.0,77.44,890.56
BST-018,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,72,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2520.0,3456.0,50.4,885.6
BST-042,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,49,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2450.0,3381.0,49.0,882.0
BST-027,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,39,SUP-029-A,MTR Food Packers,78.0,102.0,3042.0,3978.0,60.84,875.16
BST-029,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,94,SUP-024-A,Parle Confectioners,35.0,45.0,3290.0,4230.0,65.8,874.2
BST-051,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,92,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2300.0,3220.0,46.0,874.0
BST-071,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,71,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2485.0,3408.0,49.7,873.3
BST-020,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,71,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2485.0,3408.0,49.7,873.3
BST-073,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,91,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2275.0,3185.0,45.5,864.5
BST-068,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,48,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2400.0,3312.0,48.0,864.0
BST-007,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,48,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2400.0,3312.0,48.0,864.0
BST-064,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,40,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,2880.0,3800.0,57.6,862.4
BST-012,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,70,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2450.0,3360.0,49.0,861.0
BST-057,PROD-009,Real Activ 100% Tender Coconut Water,Drinks & Juices,76,SUP-009-A,Real Beverages India,38.0,50.0,2888.0,3800.0,57.76,854.24
BST-032,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,116,SUP-006-A,Haldiram Packers Limited,32.0,40.0,3712.0,4640.0,74.24,853.76
BST-069,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,116,SUP-006-A,Haldiram Packers Limited,32.0,40.0,3712.0,4640.0,74.24,853.76
BST-071,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,38,SUP-029-A,MTR Food Packers,78.0,102.0,2964.0,3876.0,59.28,852.72
BST-050,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,38,SUP-029-A,MTR Food Packers,78.0,102.0,2964.0,3876.0,59.28,852.72
BST-050,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,69,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2415.0,3312.0,48.300000000000004,848.7
BST-036,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,69,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2415.0,3312.0,48.300000000000004,848.7
BST-026,PROD-001,English Oven Milk Bread,"Dairy, Bread & Eggs",92,SUP-001-A,Modern Bakeries Delhi,40.0,50.0,3680.0,4600.0,73.60000000000001,846.4
BST-072,PROD-024,Orbit Mixed Fruit Flavour Chewing Gum (Sugar Free),Sweets & Chocolates,91,SUP-024-A,Parle Confectioners,35.0,45.0,3185.0,4095.0,63.7,846.3
BST-030,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,47,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2350.0,3243.0,47.0,846.0
BST-053,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,47,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2350.0,3243.0,47.0,846.0
BST-064,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,68,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2380.0,3264.0,47.6,836.4
BST-028,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,88,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2200.0,3080.0,44.0,836.0
BST-014,PROD-015,Creative Space 2mm Graph A4 Sheets (Green),Stationery & Games,68,SUP-015-A,DOMS Industries Delhi,36.0,49.0,2448.0,3332.0,48.96,835.04
BST-046,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,37,SUP-029-A,MTR Food Packers,78.0,102.0,2886.0,3774.0,57.72,830.28
BST-081,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,37,SUP-029-A,MTR Food Packers,78.0,102.0,2886.0,3774.0,57.72,830.28
BST-017,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,46,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2300.0,3174.0,46.0,828.0
BST-058,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,46,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2300.0,3174.0,46.0,828.0
BST-089,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,46,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2300.0,3174.0,46.0,828.0
BST-088,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",56,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,3584.0,4480.0,71.68,824.3199999999999
BST-016,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,112,SUP-006-A,Haldiram Packers Limited,32.0,40.0,3584.0,4480.0,71.68,824.3199999999999
BST-015,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,67,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2345.0,3216.0,46.9,824.1
BST-005,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,80,SUP-007-A,Real Beverages India,35.0,46.0,2800.0,3680.0,56.0,824.0
BST-035,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,80,SUP-007-A,Real Beverages India,35.0,46.0,2800.0,3680.0,56.0,824.0
BST-093,PROD-015,Creative Space 2mm Graph A4 Sheets (Green),Stationery & Games,67,SUP-015-A,DOMS Industries Delhi,36.0,49.0,2412.0,3283.0,48.24,822.76
BST-009,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,86,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2150.0,3010.0,43.0,817.0
BST-042,PROD-015,Creative Space 2mm Graph A4 Sheets (Green),Stationery & Games,66,SUP-015-A,DOMS Industries Delhi,36.0,49.0,2376.0,3234.0,47.52,810.48
BST-074,PROD-015,Creative Space 2mm Graph A4 Sheets (Green),Stationery & Games,66,SUP-015-A,DOMS Industries Delhi,36.0,49.0,2376.0,3234.0,47.52,810.48
BST-095,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,45,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2250.0,3105.0,45.0,810.0
BST-083,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,45,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2250.0,3105.0,45.0,810.0
BST-018,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,36,SUP-029-A,MTR Food Packers,78.0,102.0,2808.0,3672.0,56.160000000000004,807.84
BST-036,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,36,SUP-029-A,MTR Food Packers,78.0,102.0,2808.0,3672.0,56.160000000000004,807.84
BST-076,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,84,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2100.0,2940.0,42.0,798.0
BST-062,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,84,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2100.0,2940.0,42.0,798.0
BST-084,PROD-027,Kellogg's Chocos Fills Double Chocolaty Cereal,Dry Fruits & Cereals,37,SUP-027-A,Kellogg Cereal Packers,72.0,95.0,2664.0,3515.0,53.28,797.72
BST-057,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,108,SUP-006-A,Haldiram Packers Limited,32.0,40.0,3456.0,4320.0,69.12,794.88
BST-075,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",54,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,3456.0,4320.0,69.12,794.88
BST-047,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,44,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2200.0,3036.0,44.0,792.0
BST-031,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,44,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2200.0,3036.0,44.0,792.0
BST-096,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,44,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2200.0,3036.0,44.0,792.0
BST-024,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,44,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2200.0,3036.0,44.0,792.0
BST-075,PROD-025,Kellogg's Original Corn Flakes,Dry Fruits & Cereals,34,SUP-025-A,Kellogg Cereal Packers,90.0,115.0,3060.0,3910.0,61.2,788.8
BST-068,PROD-015,Creative Space 2mm Graph A4 Sheets (Green),Stationery & Games,64,SUP-015-A,DOMS Industries Delhi,36.0,49.0,2304.0,3136.0,46.08,785.92
BST-072,PROD-029,Pillsbury Chocolate Flavour Pancake Mix,Instant Food,35,SUP-029-A,MTR Food Packers,78.0,102.0,2730.0,3570.0,54.6,785.4
BST-026,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,76,SUP-007-A,Real Beverages India,35.0,46.0,2660.0,3496.0,53.2,782.8
BST-006,PROD-003,iD Idli & Dosa Batter - 1 kg,"Dairy, Bread & Eggs",53,SUP-003-A,Modern Bakeries Delhi,64.0,80.0,3392.0,4240.0,67.84,780.16
BST-088,PROD-002,Bonn White Bread,"Dairy, Bread & Eggs",104,SUP-002-A,Modern Bakeries Delhi,25.0,33.0,2600.0,3432.0,52.0,780.0
BST-087,PROD-030,Brown & Polson Vanilla Custard Powder,Instant Food,82,SUP-030-A,MTR Food Packers,28.0,38.0,2296.0,3116.0,45.92,774.08
BST-041,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,43,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2150.0,2967.0,43.0,774.0
BST-035,PROD-006,Haldiram's Lite Mixture Namkeen,Chips & Namkeen,105,SUP-006-A,Haldiram Packers Limited,32.0,40.0,3360.0,4200.0,67.2,772.8
BST-006,PROD-008,Raw Pressery Coconut Water,Drinks & Juices,55,SUP-008-A,Real Beverages India,50.0,65.0,2750.0,3575.0,55.0,770.0
BST-023,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,81,SUP-014-A,DOMS Industries Delhi,25.0,35.0,2025.0,2835.0,40.5,769.5
BST-027,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,42,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2100.0,2898.0,42.0,756.0
BST-010,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,42,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2100.0,2898.0,42.0,756.0
BST-004,PROD-016,Nayasa Frosty Bathroom Mug (Blue),Home & Lifestyle,42,SUP-016-A,Nayasa Household Plastics,50.0,69.0,2100.0,2898.0,42.0,756.0
BST-075,PROD-022,Parle Melody Bigger Chocolaty Toffee,Sweets & Chocolates,67,SUP-022-A,Parle Confectioners,38.0,50.0,2546.0,3350.0,50.92,753.08
BST-006,PROD-007,Yu 100% Natural Coconut Water,Drinks & Juices,73,SUP-007-A,Real Beverages India,35.0,46.0,2555.0,3358.0,51.1,751.9
BST-029,PROD-014,DOMS Max Water Colour Sketch Pens (Multicolour),Stationery & Games,79,SUP-014-A,DOMS Industries Delhi,25.0,35.0,1975.0,2765.0,39.5,750.5
BST-009,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,61,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2135.0,2928.0,42.7,750.3
BST-023,PROD-013,Creative Space Assignment A4 Sheets (One Side Ruled) (White),Stationery & Games,61,SUP-013-A,DOMS Industries Delhi,35.0,48.0,2135.0,2928.0,42.7,750.3
