Store_ID,Product_ID,Current_Stock,Reserved_Stock,Safety_Stock,Maximum_Capacity
BST-063,PROD-015,9,0,4,56
BST-063,PROD-016,5,1,4,52
BST-063,PROD-017,13,5,4,52
BST-063,PROD-018,11,4,4,52
BST-063,PROD-019,75,1,10,276
BST-063,PROD-020,70,3,12,343
BST-063,PROD-021,38,1,9,248
BST-063,PROD-022,19,3,7,192
BST-063,PROD-023,28,3,6,164
BST-063,PROD-024,39,3,5,136
BST-063,PROD-025,7,3,4,84
BST-063,PROD-026,5,4,4,70
BST-063,PROD-027,11,4,4,56
BST-063,PROD-028,15,5,4,56
BST-063,PROD-029,9,5,4,52
BST-063,PROD-030,17,3,4,56
BST-063,PROD-031,7,4,4,52
BST-063,PROD-032,7,4,4,52
BST-063,PROD-033,12,2,4,52
BST-063,PROD-034,13,3,4,52
BST-063,PROD-035,39,5,4,52
BST-064,PROD-001,12,2,6,175
BST-064,PROD-002,64,0,8,228
BST-064,PROD-003,32,4,4,126
BST-064,PROD-004,0,0,5,150
BST-064,PROD-005,0,0,7,189
BST-064,PROD-006,0,0,6,164
BST-064,PROD-007,22,5,5,150
BST-064,PROD-008,25,5,4,126
BST-064,PROD-009,16,0,5,140
BST-064,PROD-010,13,1,4,52
BST-064,PROD-011,7,5,4,63
BST-064,PROD-012,17,4,4,77
BST-064,PROD-013,9,2,4,77
BST-064,PROD-014,28,5,4,102
BST-064,PROD-015,17,2,4,52
BST-064,PROD-016,17,3,4,52
BST-064,PROD-017,13,3,4,52
BST-064,PROD-018,16,0,4,52
BST-064,PROD-019,71,3,9,252
BST-064,PROD-020,42,0,11,315
BST-064,PROD-021,24,4,8,228
BST-064,PROD-022,7,3,6,175
BST-064,PROD-023,32,3,5,150
BST-064,PROD-024,20,4,4,126
BST-064,PROD-025,9,1,4,77
BST-064,PROD-026,19,0,4,63
BST-064,PROD-027,12,5,4,52
BST-064,PROD-028,15,0,4,52
BST-064,PROD-029,10,2,4,52
BST-064,PROD-030,15,5,4,52
BST-064,PROD-031,11,5,4,52
BST-064,PROD-032,15,1,4,52
BST-064,PROD-033,14,4,4,52
BST-064,PROD-034,13,0,4,52
BST-064,PROD-035,39,3,4,52
BST-065,PROD-001,49,5,11,315
BST-065,PROD-002,31,0,14,402
BST-065,PROD-003,23,4,8,224
BST-065,PROD-004,56,4,10,270
BST-065,PROD-005,19,4,12,336
BST-065,PROD-006,39,1,10,290
BST-065,PROD-007,80,2,10,270
BST-065,PROD-008,38,1,8,224
BST-065,PROD-009,65,4,9,248
BST-065,PROD-010,13,3,4,91
BST-065,PROD-011,16,1,4,112
BST-065,PROD-012,15,1,5,133
BST-065,PROD-013,25,5,5,133
BST-065,PROD-014,26,3,6,178
BST-065,PROD-015,13,5,4,91
BST-065,PROD-016,6,1,4,66
BST-065,PROD-017,15,0,4,52
BST-065,PROD-018,13,2,4,52
BST-065,PROD-019,37,3,16,448
BST-065,PROD-020,97,1,20,560
BST-065,PROD-021,17,2,14,402
BST-065,PROD-022,64,2,11,315
BST-065,PROD-023,33,4,10,270
BST-065,PROD-024,18,3,8,224
BST-065,PROD-025,31,0,5,133
BST-065,PROD-026,19,5,4,112
BST-065,PROD-027,10,0,4,91
BST-065,PROD-028,28,2,4,91
BST-065,PROD-029,19,5,4,66
BST-065,PROD-030,26,4,4,91
BST-065,PROD-031,12,4,4,52
BST-065,PROD-032,14,2,4,52
BST-065,PROD-033,5,3,4,52
BST-065,PROD-034,13,5,4,52
BST-065,PROD-035,39,5,4,52
BST-066,PROD-001,10,0,8,217
BST-066,PROD-002,57,3,10,280
BST-066,PROD-003,16,1,5,154
BST-066,PROD-004,28,2,7,186
BST-066,PROD-005,20,4,8,231
BST-066,PROD-006,0,0,7,203
BST-066,PROD-007,47,3,7,186
BST-066,PROD-008,4,4,5,154
BST-066,PROD-009,23,2,6,172
BST-066,PROD-010,18,0,4,63
BST-066,PROD-011,14,0,4,77
BST-066,PROD-012,24,3,4,94
BST-066,PROD-013,23,3,4,94
BST-066,PROD-014,31,1,4,122
BST-066,PROD-015,20,3,4,63
BST-066,PROD-016,15,3,4,52
BST-066,PROD-017,5,4,4,52
BST-066,PROD-018,10,5,4,52
BST-066,PROD-019,8,0,11,308
BST-066,PROD-020,109,5,14,388
BST-066,PROD-021,60,4,10,280
BST-066,PROD-022,59,1,8,217
BST-066,PROD-023,23,5,7,186
BST-066,PROD-024,32,1,5,154
BST-066,PROD-025,27,3,4,94
BST-066,PROD-026,25,5,4,77
BST-066,PROD-027,13,0,4,63
BST-066,PROD-028,10,3,4,63
BST-066,PROD-029,15,3,4,52
BST-066,PROD-030,10,5,4,63
BST-066,PROD-031,13,0,4,52
BST-066,PROD-032,7,5,4,52
BST-066,PROD-033,12,4,4,52
BST-066,PROD-034,13,3,4,52
BST-066,PROD-035,39,1,4,52
BST-067,PROD-001,25,2,6,168
BST-067,PROD-002,50,0,8,214
BST-067,PROD-003,13,2,4,119
BST-067,PROD-004,0,0,5,144
BST-067,PROD-005,0,0,6,178
BST-067,PROD-006,0,0,5,154
BST-067,PROD-007,23,3,5,144
BST-067,PROD-008,0,0,4,119
BST-067,PROD-009,0,0,5,130
BST-067,PROD-010,9,4,4,52
BST-067,PROD-011,17,4,4,60
BST-067,PROD-012,2,2,4,70
BST-067,PROD-013,10,3,4,70
BST-067,PROD-014,24,2,4,94
BST-067,PROD-015,15,5,4,52
BST-067,PROD-016,11,1,4,52
BST-067,PROD-017,13,3,4,52
BST-067,PROD-018,9,1,4,52
BST-067,PROD-019,59,1,8,238
BST-067,PROD-020,19,4,11,298
BST-067,PROD-021,24,4,8,214
BST-067,PROD-022,25,4,6,168
BST-067,PROD-023,37,2,5,144
BST-067,PROD-024,4,0,4,119
BST-067,PROD-025,9,5,4,70
BST-067,PROD-026,14,5,4,60
BST-067,PROD-027,15,5,4,52
BST-067,PROD-028,12,0,4,52
BST-067,PROD-029,15,4,4,52
BST-067,PROD-030,3,0,4,52
BST-067,PROD-031,7,5,4,52
BST-067,PROD-032,15,5,4,52
BST-067,PROD-033,14,3,4,52
BST-067,PROD-034,13,3,4,52
BST-067,PROD-035,39,3,4,52
BST-068,PROD-001,40,3,9,270
BST-068,PROD-002,59,4,12,346
BST-068,PROD-003,20,1,7,192
BST-068,PROD-004,7,4,8,231
BST-068,PROD-005,14,2,10,287
BST-068,PROD-006,42,0,9,248
BST-068,PROD-007,23,2,8,231
BST-068,PROD-008,34,4,7,192
BST-068,PROD-009,12,3,7,210
BST-068,PROD-010,23,1,4,77
BST-068,PROD-011,12,1,4,94
BST-068,PROD-012,30,5,4,116
BST-068,PROD-013,31,1,4,116
BST-068,PROD-014,32,3,5,154
BST-068,PROD-015,7,1,4,77
BST-068,PROD-016,8,4,4,56
BST-068,PROD-017,16,5,4,52
BST-068,PROD-018,8,4,4,52
BST-068,PROD-019,65,0,14,382
BST-068,PROD-020,93,2,17,480
BST-068,PROD-021,57,4,12,346
BST-068,PROD-022,74,3,9,270
BST-068,PROD-023,39,2,8,231
BST-068,PROD-024,26,1,7,192
BST-068,PROD-025,12,0,4,116
BST-068,PROD-026,25,5,4,94
BST-068,PROD-027,18,3,4,77
BST-068,PROD-028,22,0,4,77
BST-068,PROD-029,15,2,4,56
BST-068,PROD-030,22,1,4,77
BST-068,PROD-031,10,4,4,52
BST-068,PROD-032,15,3,4,52
BST-068,PROD-033,15,0,4,52
BST-068,PROD-034,13,0,4,52
BST-068,PROD-035,39,5,4,52
BST-069,PROD-001,36,2,4,126
BST-069,PROD-002,7,0,6,161
BST-069,PROD-003,19,3,4,91
BST-069,PROD-004,0,0,4,108
BST-069,PROD-005,0,0,5,136
BST-069,PROD-006,0,0,4,116
BST-069,PROD-007,0,0,4,108
BST-069,PROD-008,7,2,4,91
BST-069,PROD-009,17,5,4,98
BST-069,PROD-010,18,0,4,52
BST-069,PROD-011,17,3,4,52
BST-069,PROD-012,7,0,4,52
BST-069,PROD-013,5,0,4,52
BST-069,PROD-014,1,1,4,74
BST-069,PROD-015,0,0,4,52
BST-069,PROD-016,7,0,4,52
BST-069,PROD-017,13,1,4,52
BST-069,PROD-018,7,2,4,52
BST-069,PROD-019,49,2,6,178
BST-069,PROD-020,11,0,8,224
BST-069,PROD-021,12,0,6,161
BST-069,PROD-022,11,3,4,126
BST-069,PROD-023,30,5,4,108
BST-069,PROD-024,28,4,4,91
BST-069,PROD-025,7,0,4,52
BST-069,PROD-026,12,1,4,52
BST-069,PROD-027,14,5,4,52
BST-069,PROD-028,8,1,4,52
BST-069,PROD-029,17,4,4,52
BST-069,PROD-030,14,4,4,52
BST-069,PROD-031,16,3,4,52
BST-069,PROD-032,14,0,4,52
BST-069,PROD-033,12,2,4,52
BST-069,PROD-034,13,3,4,52
BST-069,PROD-035,39,2,4,52
BST-070,PROD-001,15,1,7,200
BST-070,PROD-002,38,5,9,259
BST-070,PROD-003,6,4,5,144
BST-070,PROD-004,12,4,6,172
BST-070,PROD-005,29,4,8,214
BST-070,PROD-006,0,0,7,186
BST-070,PROD-007,37,0,6,172
BST-070,PROD-008,18,3,5,144
BST-070,PROD-009,20,5,6,158
BST-070,PROD-010,8,2,4,56
BST-070,PROD-011,9,1,4,70
BST-070,PROD-012,26,4,4,88
BST-070,PROD-013,18,4,4,88
BST-070,PROD-014,5,2,4,116
BST-070,PROD-015,7,2,4,56
BST-070,PROD-016,16,0,4,52
BST-070,PROD-017,9,1,4,52
BST-070,PROD-018,10,0,4,52
BST-070,PROD-019,76,5,10,287
BST-070,PROD-020,59,5,13,357
BST-070,PROD-021,27,1,9,259
BST-070,PROD-022,12,3,7,200
BST-070,PROD-023,21,1,6,172
BST-070,PROD-024,14,5,5,144
BST-070,PROD-025,5,2,4,88
BST-070,PROD-026,15,1,4,70
BST-070,PROD-027,16,0,4,56
BST-070,PROD-028,14,4,4,56
BST-070,PROD-029,3,0,4,52
BST-070,PROD-030,16,4,4,56
BST-070,PROD-031,7,1,4,52
BST-070,PROD-032,14,3,4,52
BST-070,PROD-033,16,1,4,52
BST-070,PROD-034,13,4,4,52
BST-070,PROD-035,39,4,4,52
BST-071,PROD-001,8,3,6,175
BST-071,PROD-002,13,1,8,224
BST-071,PROD-003,34,4,4,122
BST-071,PROD-004,0,0,5,147
BST-071,PROD-005,0,0,7,186
BST-071,PROD-006,0,0,6,161
BST-071,PROD-007,0,0,5,147
BST-071,PROD-008,22,3,4,122
BST-071,PROD-009,24,1,5,136
BST-071,PROD-010,5,0,4,52
BST-071,PROD-011,5,4,4,63
BST-071,PROD-012,21,4,4,74
BST-071,PROD-013,3,2,4,74
BST-071,PROD-014,3,3,4,98
BST-071,PROD-015,5,4,4,52
BST-071,PROD-016,6,0,4,52
BST-071,PROD-017,13,5,4,52
BST-071,PROD-018,8,1,4,52
BST-071,PROD-019,9,3,9,248
BST-071,PROD-020,57,3,11,308
BST-071,PROD-021,16,1,8,224
BST-071,PROD-022,24,1,6,175
BST-071,PROD-023,5,2,5,147
BST-071,PROD-024,23,5,4,122
BST-071,PROD-025,22,5,4,74
BST-071,PROD-026,12,4,4,63
BST-071,PROD-027,10,4,4,52
BST-071,PROD-028,9,3,4,52
BST-071,PROD-029,8,4,4,52
BST-071,PROD-030,10,4,4,52
BST-071,PROD-031,12,1,4,52
BST-071,PROD-032,14,5,4,52
BST-071,PROD-033,14,3,4,52
BST-071,PROD-034,13,0,4,52
BST-071,PROD-035,39,2,4,52
BST-072,PROD-001,37,2,5,144
BST-072,PROD-002,22,0,7,186
BST-072,PROD-003,23,1,4,102
BST-072,PROD-004,0,0,4,122
BST-072,PROD-005,0,0,5,154
BST-072,PROD-006,0,0,5,133
BST-072,PROD-007,15,2,4,122
BST-072,PROD-008,0,0,4,102
BST-072,PROD-009,0,0,4,112
BST-072,PROD-010,4,4,4,52
BST-072,PROD-011,15,3,4,52
BST-072,PROD-012,7,4,4,63
BST-072,PROD-013,17,5,4,63
BST-072,PROD-014,18,3,4,84
BST-072,PROD-015,12,4,4,52
BST-072,PROD-016,11,3,4,52
BST-072,PROD-017,13,5,4,52
BST-072,PROD-018,7,5,4,52
BST-072,PROD-019,7,2,7,206
BST-072,PROD-020,64,4,9,256
BST-072,PROD-021,9,4,7,186
BST-072,PROD-022,40,2,5,144
BST-072,PROD-023,1,1,4,122
BST-072,PROD-024,11,1,4,102
BST-072,PROD-025,15,5,4,63
BST-072,PROD-026,7,0,4,52
BST-072,PROD-027,5,4,4,52
BST-072,PROD-028,17,5,4,52
BST-072,PROD-029,3,3,4,52
BST-072,PROD-030,4,4,4,52
BST-072,PROD-031,7,3,4,52
BST-072,PROD-032,11,3,4,52
BST-072,PROD-033,16,1,4,52
BST-072,PROD-034,13,2,4,52
BST-072,PROD-035,39,0,4,52
BST-073,PROD-001,40,4,7,189
BST-073,PROD-002,35,4,9,245
BST-073,PROD-003,29,0,5,136
BST-073,PROD-004,27,4,6,164
BST-073,PROD-005,19,0,7,203
BST-073,PROD-006,27,1,6,175
BST-073,PROD-007,10,4,6,164
BST-073,PROD-008,27,1,5,136
BST-073,PROD-009,20,0,5,150
BST-073,PROD-010,19,3,4,56
BST-073,PROD-011,23,1,4,66
BST-073,PROD-012,5,4,4,80
BST-073,PROD-013,24,0,4,80
BST-073,PROD-014,13,3,4,108
BST-073,PROD-015,18,0,4,56
BST-073,PROD-016,10,0,4,52
BST-073,PROD-017,13,1,4,52
BST-073,PROD-018,5,2,4,52
BST-073,PROD-019,18,3,10,273
BST-073,PROD-020,17,1,12,340
BST-073,PROD-021,50,1,9,245
BST-073,PROD-022,50,0,7,189
BST-073,PROD-023,12,1,6,164
BST-073,PROD-024,27,1,5,136
BST-073,PROD-025,16,3,4,80
BST-073,PROD-026,18,4,4,66
BST-073,PROD-027,16,1,4,56
BST-073,PROD-028,7,4,4,56
BST-073,PROD-029,17,5,4,52
BST-073,PROD-030,10,4,4,56
BST-073,PROD-031,7,4,4,52
BST-073,PROD-032,4,1,4,52
BST-073,PROD-033,15,5,4,52
BST-073,PROD-034,13,0,4,52
BST-073,PROD-035,39,0,4,52
BST-074,PROD-001,45,5,9,262
BST-074,PROD-002,50,0,12,340
BST-074,PROD-003,29,5,7,189
BST-074,PROD-004,42,0,8,224
BST-074,PROD-005,0,0,10,284
BST-074,PROD-006,0,0,9,245
BST-074,PROD-007,36,3,8,224
BST-074,PROD-008,58,0,7,189
BST-074,PROD-009,69,1,7,206
BST-074,PROD-010,16,4,4,74
BST-074,PROD-011,16,4,4,94
BST-074,PROD-012,13,2,4,112
BST-074,PROD-013,16,3,4,112
BST-074,PROD-014,31,4,5,150
BST-074,PROD-015,6,0,4,74
BST-074,PROD-016,18,0,4,56
BST-074,PROD-017,10,5,4,52
BST-074,PROD-018,14,1,4,52
BST-074,PROD-019,10,3,13,374
BST-074,PROD-020,4,0,17,469
BST-074,PROD-021,6,2,12,340
BST-074,PROD-022,32,2,9,262
BST-074,PROD-023,29,4,8,224
BST-074,PROD-024,38,2,7,189
BST-074,PROD-025,36,3,4,112
BST-074,PROD-026,32,5,4,94
BST-074,PROD-027,16,3,4,74
BST-074,PROD-028,12,3,4,74
BST-074,PROD-029,6,1,4,56
BST-074,PROD-030,5,2,4,74
BST-074,PROD-031,12,2,4,52
BST-074,PROD-032,14,4,4,52
BST-074,PROD-033,15,5,4,52
BST-074,PROD-034,13,1,4,52
BST-074,PROD-035,39,2,4,52
BST-075,PROD-001,8,1,4,80
BST-075,PROD-002,30,0,4,105
BST-075,PROD-003,6,3,4,60
BST-075,PROD-004,0,0,4,70
BST-075,PROD-005,0,0,4,88
BST-075,PROD-006,0,0,4,77
BST-075,PROD-007,10,3,4,70
BST-075,PROD-008,12,1,4,60
BST-075,PROD-009,19,4,4,63
BST-075,PROD-010,16,2,4,52
BST-075,PROD-011,10,0,4,52
BST-075,PROD-012,8,3,4,52
BST-075,PROD-013,6,0,4,52
BST-075,PROD-014,5,1,4,52
BST-075,PROD-015,6,4,4,52
BST-075,PROD-016,18,0,4,52
BST-075,PROD-017,13,4,4,52
BST-075,PROD-018,13,1,4,52
BST-075,PROD-019,34,4,4,116
BST-075,PROD-020,32,1,5,147
BST-075,PROD-021,23,1,4,105
BST-075,PROD-022,13,5,4,80
BST-075,PROD-023,9,1,4,70
BST-075,PROD-024,10,1,4,60
BST-075,PROD-025,4,0,4,52
BST-075,PROD-026,16,0,4,52
BST-075,PROD-027,5,3,4,52
BST-075,PROD-028,14,3,4,52
BST-075,PROD-029,17,3,4,52
BST-075,PROD-030,16,0,4,52
BST-075,PROD-031,12,1,4,52
BST-075,PROD-032,8,3,4,52
BST-075,PROD-033,13,2,4,52
BST-075,PROD-034,13,1,4,52
BST-075,PROD-035,39,1,4,52
BST-076,PROD-001,42,2,5,147
BST-076,PROD-002,11,2,7,186
BST-076,PROD-003,10,2,4,105
BST-076,PROD-004,0,0,4,126
BST-076,PROD-005,0,0,6,154
BST-076,PROD-006,6,4,5,136
BST-076,PROD-007,15,0,4,126
BST-076,PROD-008,9,0,4,105
BST-076,PROD-009,26,5,4,116
BST-076,PROD-010,7,1,4,52
BST-076,PROD-011,6,2,4,52
BST-076,PROD-012,12,5,4,63
BST-076,PROD-013,4,0,4,63
BST-076,PROD-014,0,0,4,84
BST-076,PROD-015,7,0,4,52
BST-076,PROD-016,11,1,4,52
BST-076,PROD-017,13,3,4,52
BST-076,PROD-018,8,5,4,52
BST-076,PROD-019,17,0,7,206
BST-076,PROD-020,76,2,9,259
BST-076,PROD-021,44,3,7,186
BST-076,PROD-022,27,5,5,147
BST-076,PROD-023,17,5,4,126
BST-076,PROD-024,30,0,4,105
BST-076,PROD-025,14,0,4,63
BST-076,PROD-026,12,4,4,52
BST-076,PROD-027,17,0,4,52
BST-076,PROD-028,18,0,4,52
BST-076,PROD-029,4,0,4,52
BST-076,PROD-030,5,0,4,52
BST-076,PROD-031,15,2,4,52
BST-076,PROD-032,5,0,4,52
BST-076,PROD-033,5,1,4,52
BST-076,PROD-034,13,0,4,52
BST-076,PROD-035,39,0,4,52
BST-077,PROD-001,8,3,7,186
BST-077,PROD-002,33,1,8,238
BST-077,PROD-003,2,2,5,133
BST-077,PROD-004,13,0,6,158
BST-077,PROD-005,0,0,7,200
BST-077,PROD-006,8,5,6,172
BST-077,PROD-007,41,0,6,158
BST-077,PROD-008,31,3,5,133
BST-077,PROD-009,34,0,5,147
BST-077,PROD-010,10,1,4,52
BST-077,PROD-011,4,1,4,66
BST-077,PROD-012,4,2,4,80
BST-077,PROD-013,24,0,4,80
BST-077,PROD-014,10,4,4,105
BST-077,PROD-015,5,5,4,52
BST-077,PROD-016,12,0,4,52
BST-077,PROD-017,11,3,4,52
BST-077,PROD-018,14,4,4,52
BST-077,PROD-019,61,0,9,266
BST-077,PROD-020,11,4,12,329
BST-077,PROD-021,17,1,8,238
BST-077,PROD-022,16,0,7,186
BST-077,PROD-023,32,2,6,158
BST-077,PROD-024,8,3,5,133
BST-077,PROD-025,18,2,4,80
BST-077,PROD-026,16,4,4,66
BST-077,PROD-027,12,3,4,52
BST-077,PROD-028,4,2,4,52
BST-077,PROD-029,14,5,4,52
BST-077,PROD-030,15,0,4,52
BST-077,PROD-031,11,2,4,52
BST-077,PROD-032,17,4,4,52
BST-077,PROD-033,4,4,4,52
BST-077,PROD-034,13,1,4,52
BST-077,PROD-035,39,3,4,52
BST-078,PROD-001,30,0,7,196
BST-078,PROD-002,24,4,9,252
BST-078,PROD-003,26,1,5,140
BST-078,PROD-004,0,0,6,168
BST-078,PROD-005,0,0,7,210
BST-078,PROD-006,0,0,6,182
BST-078,PROD-007,26,3,6,168
BST-078,PROD-008,0,0,5,140
BST-078,PROD-009,0,0,5,154
BST-078,PROD-010,5,3,4,56
BST-078,PROD-011,13,1,4,70
BST-078,PROD-012,6,2,4,84
BST-078,PROD-013,22,2,4,84
BST-078,PROD-014,19,4,4,112
BST-078,PROD-015,13,0,4,56
BST-078,PROD-016,17,0,4,52
BST-078,PROD-017,13,0,4,52
BST-078,PROD-018,14,4,4,52
BST-078,PROD-019,51,5,10,280
BST-078,PROD-020,43,4,12,350
BST-078,PROD-021,61,0,9,252
BST-078,PROD-022,20,1,7,196
BST-078,PROD-023,30,1,6,168
BST-078,PROD-024,28,4,5,140
BST-078,PROD-025,9,2,4,84
BST-078,PROD-026,15,1,4,70
BST-078,PROD-027,14,2,4,56
BST-078,PROD-028,3,3,4,56
BST-078,PROD-029,4,3,4,52
BST-078,PROD-030,17,4,4,56
BST-078,PROD-031,10,4,4,52
BST-078,PROD-032,7,5,4,52
BST-078,PROD-033,11,1,4,52
BST-078,PROD-034,13,4,4,52
BST-078,PROD-035,39,3,4,52
BST-079,PROD-001,31,1,8,231
BST-079,PROD-002,38,0,10,298
BST-079,PROD-003,22,4,6,164
BST-079,PROD-004,0,0,7,196
BST-079,PROD-005,0,0,9,248
BST-079,PROD-006,34,0,8,214
BST-079,PROD-007,58,2,7,196
BST-079,PROD-008,35,4,6,164
BST-079,PROD-009,23,5,6,182
BST-079,PROD-010,11,4,4,66
BST-079,PROD-011,22,4,4,84
BST-079,PROD-012,10,1,4,98
BST-079,PROD-013,11,5,4,98
BST-079,PROD-014,42,2,5,133
BST-079,PROD-015,16,4,4,66
BST-079,PROD-016,16,0,4,52
BST-079,PROD-017,6,3,4,52
BST-079,PROD-018,10,3,4,52
BST-079,PROD-019,66,5,12,329
BST-079,PROD-020,72,2,15,413
BST-079,PROD-021,48,0,10,298
BST-079,PROD-022,68,5,8,231
BST-079,PROD-023,18,0,7,196
BST-079,PROD-024,20,2,6,164
BST-079,PROD-025,24,0,4,98
BST-079,PROD-026,26,2,4,84
BST-079,PROD-027,15,2,4,66
BST-079,PROD-028,6,0,4,66
BST-079,PROD-029,5,5,4,52
BST-079,PROD-030,7,2,4,66
BST-079,PROD-031,11,3,4,52
BST-079,PROD-032,10,2,4,52
BST-079,PROD-033,4,2,4,52
BST-079,PROD-034,13,5,4,52
BST-079,PROD-035,39,1,4,52
BST-080,PROD-001,42,5,9,245
BST-080,PROD-002,33,2,11,315
BST-080,PROD-003,24,2,6,175
BST-080,PROD-004,30,5,7,210
BST-080,PROD-005,0,0,9,262
BST-080,PROD-006,0,0,8,228
BST-080,PROD-007,40,5,7,210
BST-080,PROD-008,17,3,6,175
BST-080,PROD-009,19,5,7,192
BST-080,PROD-010,24,3,4,70
BST-080,PROD-011,10,1,4,88
BST-080,PROD-012,25,3,4,105
BST-080,PROD-013,19,4,4,105
BST-080,PROD-014,8,2,5,140
BST-080,PROD-015,9,5,4,70
BST-080,PROD-016,12,1,4,52
BST-080,PROD-017,4,2,4,52
BST-080,PROD-018,6,1,4,52
BST-080,PROD-019,72,1,12,350
BST-080,PROD-020,71,0,15,438
BST-080,PROD-021,0,0,11,315
BST-080,PROD-022,72,1,9,245
BST-080,PROD-023,25,0,7,210
BST-080,PROD-024,18,0,6,175
BST-080,PROD-025,23,3,4,105
BST-080,PROD-026,27,4,4,88
BST-080,PROD-027,13,3,4,70
BST-080,PROD-028,16,0,4,70
BST-080,PROD-029,10,5,4,52
BST-080,PROD-030,10,5,4,70
BST-080,PROD-031,11,0,4,52
BST-080,PROD-032,17,4,4,52
BST-080,PROD-033,18,3,4,52
BST-080,PROD-034,13,3,4,52
BST-080,PROD-035,39,3,4,52
BST-081,PROD-001,26,4,7,186
BST-081,PROD-002,35,1,8,238
BST-081,PROD-003,30,1,5,133
BST-081,PROD-004,4,3,6,161
BST-081,PROD-005,35,4,7,200
BST-081,PROD-006,2,2,6,172
BST-081,PROD-007,44,4,6,161
BST-081,PROD-008,26,4,5,133
BST-081,PROD-009,43,3,5,147
BST-081,PROD-010,14,2,4,52
BST-081,PROD-011,20,2,4,66
BST-081,PROD-012,13,1,4,80
BST-081,PROD-013,17,0,4,80
BST-081,PROD-014,34,5,4,105
BST-081,PROD-015,17,1,4,52
BST-081,PROD-016,5,0,4,52
BST-081,PROD-017,13,2,4,52
BST-081,PROD-018,4,4,4,52
BST-081,PROD-019,14,3,9,266
BST-081,PROD-020,4,1,12,332
BST-081,PROD-021,17,0,8,238
BST-081,PROD-022,26,3,7,186
BST-081,PROD-023,35,3,6,161
BST-081,PROD-024,41,3,5,133
BST-081,PROD-025,11,1,4,80
BST-081,PROD-026,13,3,4,66
BST-081,PROD-027,9,2,4,52
BST-081,PROD-028,19,0,4,52
BST-081,PROD-029,4,1,4,52
BST-081,PROD-030,8,1,4,52
BST-081,PROD-031,7,3,4,52
BST-081,PROD-032,5,1,4,52
BST-081,PROD-033,13,4,4,52
BST-081,PROD-034,13,5,4,52
BST-081,PROD-035,39,1,4,52
BST-082,PROD-001,12,0,8,234
BST-082,PROD-002,32,5,11,301
BST-082,PROD-003,29,3,6,168
BST-082,PROD-004,36,0,7,200
BST-082,PROD-005,35,2,9,252
BST-082,PROD-006,0,0,8,217
BST-082,PROD-007,57,3,7,200
BST-082,PROD-008,32,0,6,168
BST-082,PROD-009,17,5,6,186
BST-082,PROD-010,13,1,4,66
BST-082,PROD-011,12,5,4,84
BST-082,PROD-012,31,1,4,102
BST-082,PROD-013,24,0,4,102
BST-082,PROD-014,4,4,5,133
BST-082,PROD-015,16,5,4,66
BST-082,PROD-016,14,0,4,52
BST-082,PROD-017,17,1,4,52
BST-082,PROD-018,17,0,4,52
BST-082,PROD-019,97,1,12,332
BST-082,PROD-020,34,1,15,416
BST-082,PROD-021,66,5,11,301
BST-082,PROD-022,29,5,8,234
BST-082,PROD-023,38,4,7,200
BST-082,PROD-024,48,2,6,168
BST-082,PROD-025,13,2,4,102
BST-082,PROD-026,19,5,4,84
BST-082,PROD-027,18,1,4,66
BST-082,PROD-028,20,2,4,66
BST-082,PROD-029,16,2,4,52
BST-082,PROD-030,6,1,4,66
BST-082,PROD-031,11,0,4,52
BST-082,PROD-032,11,1,4,52
BST-082,PROD-033,5,2,4,52
BST-082,PROD-034,13,0,4,52
BST-082,PROD-035,39,1,4,52
BST-083,PROD-001,44,5,7,189
BST-083,PROD-002,38,4,9,245
BST-083,PROD-003,40,5,5,136
BST-083,PROD-004,5,0,6,161
BST-083,PROD-005,22,4,7,203
BST-083,PROD-006,28,2,6,175
BST-083,PROD-007,8,0,6,161
BST-083,PROD-008,23,0,5,136
BST-083,PROD-009,36,0,5,150
BST-083,PROD-010,9,4,4,52
BST-083,PROD-011,15,4,4,66
BST-083,PROD-012,22,0,4,80
BST-083,PROD-013,15,1,4,80
BST-083,PROD-014,24,4,4,108
BST-083,PROD-015,17,3,4,52
BST-083,PROD-016,7,1,4,52
BST-083,PROD-017,10,5,4,52
BST-083,PROD-018,3,0,4,52
BST-083,PROD-019,30,5,10,270
BST-083,PROD-020,39,2,12,340
BST-083,PROD-021,12,4,9,245
BST-083,PROD-022,32,0,7,189
BST-083,PROD-023,28,1,6,161
BST-083,PROD-024,36,1,5,136
BST-083,PROD-025,22,5,4,80
BST-083,PROD-026,3,1,4,66
BST-083,PROD-027,7,2,4,52
BST-083,PROD-028,9,1,4,52
BST-083,PROD-029,5,4,4,52
BST-083,PROD-030,7,5,4,52
BST-083,PROD-031,7,3,4,52
BST-083,PROD-032,14,1,4,52
BST-083,PROD-033,3,3,4,52
BST-083,PROD-034,13,1,4,52
BST-083,PROD-035,39,3,4,52
BST-084,PROD-001,3,3,5,130
BST-084,PROD-002,42,2,6,168
BST-084,PROD-003,5,3,4,94
BST-084,PROD-004,0,0,4,112
BST-084,PROD-005,0,0,5,140
BST-084,PROD-006,0,0,4,122
BST-084,PROD-007,6,1,4,112
BST-084,PROD-008,0,0,4,94
BST-084,PROD-009,16,1,4,102
BST-084,PROD-010,4,0,4,52
BST-084,PROD-011,8,1,4,52
BST-084,PROD-012,2,2,4,56
BST-084,PROD-013,18,1,4,56
